Class	Pub_doi	Pub_title	Pub_concept	Class_short
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Low Performers	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Score Point Differences	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Adult Skills	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Technology Rich Environments Assessment	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Language Variables	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Darker Tone	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Score Points	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Educational Attainment	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Computer Experience	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Language Background	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Socio-demographic Characteristics	Skills
Skills	10.1787/9789264258051-6-en	Skills Matter - The socio-demographic distribution of key information - processing skills	Early School Leavers	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Computer Capabilities	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	General Cognitive Skills	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Skill Areas	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Moscow Municipal Area	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	COmPuTER CAPABIlITIES	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Higher Proficiency Levels	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Proficiency Levels	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Literacy Proficiency	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Cognitive Skills	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Daily Basis	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Adult Skills	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Computer Scientists	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Physical Skills	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Problem Solving	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Aggregate Ratings	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Programme For International Student Assessment	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Numeracy Proficiency	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	Computer Rating	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	SkIll DEmAND	Skills
Skills	10.1787/9789264284395-7-en	Computers and the Future of Skill Demand - Implications of computer capabilities for policy and research	International Adult Literacy Survey	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Van De Werfhorst	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	International Standard Classification Of Education Levels	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Labour Market Disadvantage	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Formal Qualifications	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Vocational Orientation	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Highest Formal Qualification	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Numeracy Skills	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	External Differentiation	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Low Formal Qualifications	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Numeracy Gap	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Intermediate Qualifications	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Occupational Status	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Educational Groups	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Programme For The International Assessment Of Adult Competencies Data	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Cognitive Skills	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Occupational Attainment	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Individual Level Regressions	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Higher Educational Degrees	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Parental Education	Skills
Skills	10.1787/332a43d7-en	OECD Education Working Papers - How returns to skills depend on formal qualifications	Country Specific Regressions	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Non-formal Adult Education	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Adult Education	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Literacy Proficiency	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Adult Learning	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Adult Skills	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Baseline Proficiency	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Low Skilled Adults	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Numeracy Skills	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Child Care Responsibilities	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Foreign Language Immigrants	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Adult Learning Programmes	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Disadvantaged Backgrounds	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Labour Market	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Labour Market Outcomes	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Career Guidance	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Single Mothers	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Host Country's Language	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	Educational Attainment	Skills
Skills	10.1787/9789264287457-7-en	Educational Opportunity for All - Provide second learning chances for adults	VET Programmes	Skills
